1598441541.2515273;1598441541.2666245;0;STANDBY;-0.2536391956;1.4967105362999997;9.59581683165;0.32382000000000005;0.32382000000000005;0.32382000000000005;2.5812500000000003;1.225;3.0537500000000004;27.4375
1598441541.3049026;1598441541.3190694;0;STANDBY;0.43788653580000003;-2.7260231470499994;9.42353360445;3.7779000000000007;3.7779000000000007;3.7779000000000007;2.4675000000000002;1.5750000000000002;1.5662500000000001;27.4375
1598441541.355557;1598441541.3684213;0;STANDBY;-1.0396814197;3.9954155363499995;8.182256880699999;1.8349800000000003;1.8349800000000003;1.8349800000000003;1.9075000000000002;1.5050000000000001;2.87;27.4375
1598441541.4060235;1598441541.4173808;0;STANDBY;1.2741780345;-5.737390389149999;10.796415571199999;2.4826200000000003;2.4826200000000003;2.4826200000000003;3.5787500000000003;1.5050000000000001;2.2225;27.4375
1598441541.45649;1598441541.4674473;0;STANDBY;-1.2723834175499997;6.3756758176999995;8.592027750949999;1.6910600000000002;1.6910600000000002;1.6910600000000002;5.635000000000001;1.9687500000000002;1.9862500000000003;27.4375
1598441541.5070496;1598441541.5186105;0;STANDBY;1.08813607735;-4.91904505995;9.936195846499999;3.1302600000000003;3.1302600000000003;3.1302600000000003;3.9462500000000005;1.6800000000000002;2.9575000000000005;27.4375
1598441541.5575337;1598441541.5684412;0;STANDBY;-0.6807580296999999;3.2458638569;8.17926585245;1.33126;1.33126;1.33126;2.8175000000000003;1.4612500000000002;1.1287500000000001;27.4375
1598441541.6080031;1598441541.6190872;0;STANDBY;0.35413774480000004;-2.0554346134;9.944570725599998;0.5397000000000001;0.5397000000000001;0.5397000000000001;3.7362500000000005;1.3475000000000001;3.1500000000000004;27.4375
1598441541.6584752;1598441541.6692922;0;STANDBY;0.15074782379999999;0.5754738353000001;8.91505880195;1.7630200000000003;1.7630200000000003;1.7630200000000003;2.7825;1.5050000000000001;1.0762500000000002;27.5
1598441541.7089324;1598441541.7200148;0;STANDBY;0.06101697629999999;0.849452023;10.063015444300001;0.46774000000000004;0.46774000000000004;0.46774000000000004;2.7212500000000004;1.2425000000000002;3.4562500000000003;27.4375
1598441541.759406;1598441541.77022;0;STANDBY;0.5862415369999999;-2.79661141375;8.4789668831;1.9069400000000003;1.9069400000000003;1.9069400000000003;2.5375;1.2862500000000001;1.2600000000000002;27.4375
1598441541.8098629;1598441541.8209417;0;STANDBY;-0.49292145559999995;3.29431851455;9.830313446449999;2.3387000000000002;2.3387000000000002;2.3387000000000002;2.3625000000000003;1.435;2.555;27.4375
1598441541.8603458;1598441541.871174;0;STANDBY;0.74476603425;-3.01316185905;9.43908695135;1.11538;1.11538;1.11538;2.5375;1.3825;1.9425000000000001;27.4375
1598441541.9107947;1598441541.9217703;0;STANDBY;-0.3062812928;2.3455643536499995;9.98943614935;1.33126;1.33126;1.33126;2.9575000000000005;1.1900000000000002;1.7500000000000002;27.4375
1598441541.9615767;1598441541.9815116;0;STANDBY;0.5748756296499999;-1.7605192279499997;9.32303505525;0.32382000000000005;0.32382000000000005;0.32382000000000005;2.7825;1.4175000000000002;2.4675000000000002;27.4375
1598441542.0123236;1598441542.0326765;0;STANDBY;-0.0765703232;1.10368942425;9.890732217099998;2.4106600000000005;2.4106600000000005;2.4106600000000005;2.2837500000000004;1.4700000000000002;2.0650000000000004;27.5
1598441542.063084;1598441542.0830781;0;STANDBY;0.16929219894999997;-0.57846486355;9.44865824175;2.91438;2.91438;2.91438;2.98375;1.3475000000000001;2.1350000000000002;27.4375
1598441542.1137679;1598441542.1339624;0;STANDBY;-0.1328016543;0.4941178668999999;9.6574320136;0.1799;0.1799;0.1799;2.765;1.39125;2.02125;27.4375
1598441542.164503;1598441542.1848752;0;STANDBY;0.15912270289999997;-0.26739792554999997;9.58624554125;2.77046;2.77046;2.77046;2.7825;1.4525000000000001;2.87875;27.5
1598441542.2152019;1598441542.235559;0;STANDBY;0.044267218100000005;-0.06281159324999999;9.6095755616;4.4975;4.4975;4.4975;2.5112500000000004;1.5225000000000002;1.6887500000000002;27.5
1598441542.265969;1598441542.2862341;0;STANDBY;0.07537391189999999;0.013758729949999998;9.523433948;2.98634;2.98634;2.98634;2.87875;1.49625;2.44125;27.4375
1598441542.3166735;1598441542.3369915;0;STANDBY;0.14177473905;-0.22971096959999998;9.566504754799999;0.75558;0.75558;0.75558;2.42375;1.4700000000000002;1.8637500000000002;27.4375
1598441542.3675425;1598441542.3969965;0;STANDBY;-0.01974078645;0.2787638329;9.71665437295;2.77046;2.77046;2.77046;2.6075000000000004;1.5750000000000002;2.415;27.4375
1598441542.4204485;1598441542.4469893;0;STANDBY;0.12741780345;-0.12203395259999998;9.522237536699999;3.20222;3.20222;3.20222;2.3975000000000004;1.26875;1.7237500000000001;27.4375
1598441542.4712427;1598441542.4937577;0;STANDBY;-0.0083748791;0.3960121403;9.69272614695;3.6339800000000007;3.6339800000000007;3.6339800000000007;2.5375;1.4875;2.09125;27.4375
1598441542.5219657;1598441542.5449076;0;STANDBY;0.2608176634;-0.3439682487499999;9.463015177349998;1.9069400000000003;1.9069400000000003;1.9069400000000003;3.1500000000000004;1.3475000000000001;1.77625;27.4375
1598441542.5727131;1598441542.5952065;0;STANDBY;-0.023330020349999998;0.3439682487499999;9.6358966102;1.18734;1.18734;1.18734;2.63375;1.435;2.345;27.4375
1598441542.6234233;1598441542.6453767;0;STANDBY;0.1292124204;-0.22552353004999998;9.522237536699999;3.4181000000000004;3.4181000000000004;3.4181000000000004;2.8175000000000003;1.3650000000000002;2.1700000000000004;27.4375
